"Date","Time","Open","High","Low","Close","TotalVolume"
28/06/2019,15:19:00,28458,28466,28458,28466,4
28/06/2019,15:21:00,28458,28458,28458,28458,1
28/06/2019,15:30:00,28452,28452,28452,28452,3
28/06/2019,15:33:00,28463,28463,28463,28463,3
28/06/2019,15:38:00,28454,28454,28454,28454,3
28/06/2019,15:41:00,28440,28440,28440,28440,3
28/06/2019,16:08:00,28461,28461,28461,28461,4
28/06/2019,16:10:00,28456,28456,28450,28450,2
28/06/2019,16:16:00,28460,28469,28460,28469,2
28/06/2019,17:18:00,28499,28499,28499,28499,1
28/06/2019,17:36:00,28490,28490,28490,28490,1
